"row","gene_id","percent_GC","length"
"33928","ENSG00000300892",46.73,26946
"33929","ENSG00000300936",45.53,18650
"33930","ENSG00000296314",47.32,1550
"33931","ENSG00000300959",46.29,740
"33932","ENSG00000218357",45.51,85852
"33933","ENSG00000235914",38.64,45285
"33934","ENSG00000278449",57.39,114
"33935","ENSG00000207926",52.22,89
"33936","ENSG00000146904",52.59,18567
"33937","ENSG00000239557",38.75,1230
"33938","ENSG00000163930",55.75,9000
"33939","ENSG00000200424",44.86,106
"33940","ENSG00000296340",46.78,39451
"33941","ENSG00000296362",47.78,9030
"33942","ENSG00000244003",52.86,296
"33943","ENSG00000260451",53.32,1023
"33944","ENSG00000296379",56.2,757
"33945","ENSG00000296472",43.15,5930
"33946","ENSG00000237282",46.56,3150
"33947","ENSG00000242423",46.65,477
"33948","ENSG00000103479",38.71,57671
"33949","ENSG00000296509",48.99,2169
"33950","ENSG00000284064",55.56,80
"33951","ENSG00000296513",34.64,3267
"33952","ENSG00000300982",48.69,13513
"33953","ENSG00000300998",46.72,6887
"33954","ENSG00000296514",56.62,13899
"33955","ENSG00000237441",56.69,7288
"33956","ENSG00000301075",53.79,1594
"33957","ENSG00000228620",57.15,8020
"33958","ENSG00000287324",55.51,988
"33959","ENSG00000296538",52.39,1047
"33960","ENSG00000179935",43.38,8519
"33961","ENSG00000301306",55.42,764
"33962","ENSG00000141576",45.04,98028
"33963","ENSG00000301322",52.87,42743
"33964","ENSG00000301328",52.02,10430
"33965","ENSG00000286508",67.96,1622
"33966","ENSG00000301405",52.4,1749
"33967","ENSG00000301473",40.16,11035
"33968","ENSG00000301496",35.32,1777
"33969","ENSG00000253273",41.99,804
"33970","ENSG00000301505",65.29,1163
"33971","ENSG00000272469",54.44,269
"33972","ENSG00000279954",61.01,18484
"33973","ENSG00000251633",46.5,9653
"33974","ENSG00000235091",61.61,15498
"33975","ENSG00000154582",41.21,33138
"33976","ENSG00000301561",59.92,508
"33977","ENSG00000301612",59.04,19453
"33978","ENSG00000290415",43.98,15800
"33979","ENSG00000273148",43.62,1989
"33980","ENSG00000296577",60.01,9491
"33981","ENSG00000301723",53.37,2004
"33982","ENSG00000301739",49.92,11178
"33983","ENSG00000301754",50.66,9262
"33984","ENSG00000301767",62.86,699
"33985","ENSG00000273082",59.65,1838
"33986","ENSG00000301876",59.54,1551
"33987","ENSG00000287034",50.96,5493
"33988","ENSG00000234684",44,53369
"33989","ENSG00000273245",41.43,530
"33990","ENSG00000280037",45.03,512
"33991","ENSG00000291015",43.54,63629
"33992","ENSG00000110880",41.32,86417
"33993","ENSG00000186111",60.55,70285
"33994","ENSG00000115234",53.1,7039
"33995","ENSG00000296597",58.61,2043
"33996","ENSG00000296607",41.98,29937
"33997","ENSG00000239908",50.89,280
"33998","ENSG00000296624",41.48,4018
"33999","ENSG00000238172",60.87,896
"34000","ENSG00000296630",55.27,4582
"34001","ENSG00000270995",40.99,465
"34002","ENSG00000103494",37.27,105785
"34003","ENSG00000231697",46.86,876
"34004","ENSG00000234066",51.38,939
"34005","ENSG00000296776",42.81,17756
"34006","ENSG00000290900",37.9,58944
"34007","ENSG00000185899",47.54,956
"34008","ENSG00000221855",50.11,923
"34009","ENSG00000136861",43.21,191295
"34010","ENSG00000236853",56.32,940
"34011","ENSG00000229977",42.79,415
"34012","ENSG00000229877",45.55,1549
"34013","ENSG00000271079",41.28,2586
"34014","ENSG00000252037",34.95,102
"34015","ENSG00000169777",38.58,85031
"34016","ENSG00000230556",60.24,165
"34017","ENSG00000296824",58.03,1705
"34018","ENSG00000283528",47.99,8416
"34019","ENSG00000228482",42.25,5246
"34020","ENSG00000146094",58.12,9370
"34021","ENSG00000267376",47.06,152
"34022","ENSG00000226308",50.64,16692
"34023","ENSG00000228218",52.08,1055
"34024","ENSG00000185262",58.09,5950
"34025","ENSG00000127914",36.73,169833
"34026","ENSG00000296893",46.49,45597
"34027","ENSG00000296962",66.05,700
"34028","ENSG00000234693",48.12,16828
"34029","ENSG00000175606",43.8,10346
"34030","ENSG00000296987",48.97,5400
"34031","ENSG00000288662",38.18,99160
"34032","ENSG00000297027",48.84,4510
"34033","ENSG00000288667",40.27,11994
"34034","ENSG00000278605",59.78,3796
"34035","ENSG00000223803",46.11,359
"34036","ENSG00000297073",50.65,6123
"34037","ENSG00000297082",37.79,65682
"34038","ENSG00000132510",60.08,20579
"34039","ENSG00000233565",55.13,467
"34040","ENSG00000163923",41.84,59960
"34041","ENSG00000233574",43.47,10137
"34042","ENSG00000297090",46.86,10157
"34043","ENSG00000297091",51.14,2064
"34044","ENSG00000302054",49.42,1128
"34045","ENSG00000297095",39.3,18450
"34046","ENSG00000226203",39.03,13503
"34047","ENSG00000273032",50.46,61550
"34048","ENSG00000297167",43.16,4753
"34049","ENSG00000297212",41.58,7376
"34050","ENSG00000297221",42.28,17626
"34051","ENSG00000297326",41.69,5530
"34052","ENSG00000297337",40.15,390
"34053","ENSG00000236526",36.75,9278
"34054","ENSG00000073849",44.4,148228
"34055","ENSG00000297348",43.29,2586
"34056","ENSG00000259456",42.59,16295
"34057","ENSG00000244295",43.15,342
"34058","ENSG00000253833",38.87,390
"34059","ENSG00000154589",42,37687
"34060","ENSG00000276287",50.77,517
"34061","ENSG00000278270",51.79,48252
"34062","ENSG00000297380",46.97,1221
"34063","ENSG00000232803",60.96,3705
"34064","ENSG00000277270",49.14,15147
"34065","ENSG00000212348",45.37,107
"34066","ENSG00000240047",41.38,765
"34067","ENSG00000212485",40.19,106
"34068","ENSG00000178125",39.58,92505
"34069","ENSG00000281564",48.71,2362
"34070","ENSG00000276583",50.62,20241
"34071","ENSG00000199574",33.33,68
"34072","ENSG00000249541",41.04,1098
"34073","ENSG00000186860",56.2,798
"34074","ENSG00000280554",35.21,70
"34075","ENSG00000297489",57.13,3202
"34076","ENSG00000202529",34.72,71
"34077","ENSG00000251374",39.81,102
"34078","ENSG00000199673",44.44,98
"34079","ENSG00000163795",57.85,3555
"34080","ENSG00000200623",41.67,71
"34081","ENSG00000186468",44.59,5076
"34082","ENSG00000297537",49.82,1998
"34083","ENSG00000174442",40.27,45171
"34084","ENSG00000233014",61.1,6118
"34085","ENSG00000297579",40.44,39380
"34086","ENSG00000297610",36.53,3131
"34087","ENSG00000006059",48.39,4736
"34088","ENSG00000297617",44.89,10636
"34089","ENSG00000289872",43.34,2620
"34090","ENSG00000297684",39.93,2756
"34091","ENSG00000297696",43.79,40421
"34092","ENSG00000276627",43.24,25243
"34093","ENSG00000267304",64.29,1713
"34094","ENSG00000279203",39.46,630
"34095","ENSG00000105127",53.24,26430
"34096","ENSG00000131738",46.12,6315
"34097","ENSG00000115241",45.39,28396
"34098","ENSG00000302057",69.32,2124
"34099","ENSG00000232396",58.01,14670
"34100","ENSG00000285064",50.79,7900
"34101","ENSG00000302134",66.15,451
"34102","ENSG00000302270",43.75,2863
"34103","ENSG00000205632",51.45,31616
"34104","ENSG00000286920",48.12,5651
"34105","ENSG00000229596",43.82,517
"34106","ENSG00000204695",37.33,11316
"34107","ENSG00000183808",38.14,12862
"34108","ENSG00000277585",54.11,72835
"34109","ENSG00000094796",49.85,3887
"34110","ENSG00000188800",43.03,5737
"34111","ENSG00000137204",53.71,9844
"34112","ENSG00000178248",45.26,48333
"34113","ENSG00000229976",38.76,104352
"34114","ENSG00000172795",37.78,45493
"34115","ENSG00000275457",59.56,1401
"34116","ENSG00000199200",41.67,95
"34117","ENSG00000234167",58.45,295
"34118","ENSG00000254441",44.05,1713
"34119","ENSG00000229235",56.79,242
"34120","ENSG00000297754",38.44,42001
"34121","ENSG00000084073",40.81,36139
"34122","ENSG00000215184",48.16,406
"34123","ENSG00000232525",50.23,212
"34124","ENSG00000147789",50.86,19991
"34125","ENSG00000223047",32.41,107
"34126","ENSG00000222909",34.58,106
"34127","ENSG00000123066",37.36,319788
"34128","ENSG00000202023",35.53,75
"34129","ENSG00000213724",53.23,1190
"34130","ENSG00000165490",39.78,58302
"34131","ENSG00000231114",37.73,8361
"34132","ENSG00000297772",63.17,1001
"34133","ENSG00000148513",34.6,106969
"34134","ENSG00000251448",45.89,13090
"34135","ENSG00000234104",42.43,2443
"34136","ENSG00000163884",57.78,14773
"34137","ENSG00000228031",37.34,9553
"34138","ENSG00000297799",57.23,338
"34139","ENSG00000277449",58.08,7441
"34140","ENSG00000279483",52,74
"34141","ENSG00000230383",46.64,861
"34142","ENSG00000237243",42.22,4618
"34143","ENSG00000297858",56.75,1384
"34144","ENSG00000225438",49.75,5263
"34145","ENSG00000283078",67.41,4516
"34146","ENSG00000108417",51.4,4038
"34147","ENSG00000288640",38.25,40481
"34148","ENSG00000213453",47.95,583
"34149","ENSG00000163885",50.89,41647
"34150","ENSG00000297946",47.68,408
"34151","ENSG00000234900",41.74,12008
"34152","ENSG00000122591",37.33,124759
"34153","ENSG00000115216",48.61,14469
"34154","ENSG00000298036",60.07,277
"34155","ENSG00000287062",40.34,1236
"34156","ENSG00000298069",48.52,22947
"34157","ENSG00000267009",43.93,111326
"34158","ENSG00000298132",47.67,4165
"34159","ENSG00000230133",42.02,235229
"34160","ENSG00000108950",44.82,66254
"34161","ENSG00000232200",42,86350
"34162","ENSG00000231296",37.38,312
"34163","ENSG00000049089",57.43,17324
"34164","ENSG00000298212",46.07,24397
"34165","ENSG00000298229",53.63,1927
"34166","ENSG00000298235",47.56,24300
"34167","ENSG00000298258",50.87,1611
"34168","ENSG00000278231",46.08,66497
"34169","ENSG00000298350",43.94,15124
"34170","ENSG00000119946",44.4,64974
"34171","ENSG00000230042",46.54,663
"34172","ENSG00000164604",38.41,9447
"34173","ENSG00000298359",47.71,10517
"34174","ENSG00000298375",51.04,3087
"34175","ENSG00000298389",37.02,2168
"34176","ENSG00000109790",36.93,81818
"34177","ENSG00000298416",47.16,5845
"34178","ENSG00000298420",45.31,99702
"34179","ENSG00000298442",52.05,32528
"34180","ENSG00000279328",58.34,1773
"34181","ENSG00000298455",58.51,951
"34182","ENSG00000273655",67.28,326
"34183","ENSG00000298464",58.06,1165
"34184","ENSG00000070476",48.66,38290
"34185","ENSG00000274587",60.5,6435
"34186","ENSG00000298519",49.43,6068
"34187","ENSG00000089351",55.68,31687
"34188","ENSG00000146215",54.95,9116
"34189","ENSG00000242279",46.85,793
"34190","ENSG00000298618",45.35,7816
"34191","ENSG00000290409",40.28,32504
"34192","ENSG00000254698",41.2,75434
"34193","ENSG00000168916",40.42,111894
"34194","ENSG00000230051",40.87,47649
"34195","ENSG00000137502",41.21,98790
"34196","ENSG00000298747",47.35,451
"34197","ENSG00000298755",49.73,12860
"34198","ENSG00000298857",47.67,685
"34199","ENSG00000227477",48.89,3165
"34200","ENSG00000106268",56.76,8920
"34201","ENSG00000302395",37.68,1018
"34202","ENSG00000302501",45.34,7211
"34203","ENSG00000298888",50.59,9133
"34204","ENSG00000293159",52.96,17942
"34205","ENSG00000298900",43.15,15408
"34206","ENSG00000229771",45.42,172198
"34207","ENSG00000298927",51.47,2579
"34208","ENSG00000298935",45.18,10026
"34209","ENSG00000298952",44.78,2520
"34210","ENSG00000302582",46.46,9431
"34211","ENSG00000268858",63.33,4662
"34212","ENSG00000302604",60.22,1902
"34213","ENSG00000302643",49,1048
"34214","ENSG00000302720",61.37,610
"34215","ENSG00000289960",42.74,12510
"34216","ENSG00000299003",50.95,3271
"34217","ENSG00000299034",36.03,10511
"34218","ENSG00000289172",40.54,11673
"34219","ENSG00000302740",59.16,4524
"34220","ENSG00000273428",53.48,3559
"34221","ENSG00000286144",55.23,15619
"34222","ENSG00000302840",40.74,26246
"34223","ENSG00000120053",42.9,33754
"34224","ENSG00000299247",44.87,4046
"34225","ENSG00000302854",40.77,12850
"34226","ENSG00000219222",50.39,126
"34227","ENSG00000220614",39.94,342
"34228","ENSG00000299262",44.11,865
"34229","ENSG00000179157",58.03,740
"34230","ENSG00000302858",42.92,7732
"34231","ENSG00000299321",53.22,1055
"34232","ENSG00000302882",49.92,1177
"34233","ENSG00000197594",38.19,87139
"34234","ENSG00000281794",48.33,81902
"34235","ENSG00000230155",45.14,14814
"34236","ENSG00000293428",51.31,9259
"34237","ENSG00000159650",54.34,36607
"34238","ENSG00000258947",58.5,17369
"34239","ENSG00000299396",63.16,588
"34240","ENSG00000299433",49.87,10741
"34241","ENSG00000228705",58.32,4402
"34242","ENSG00000267461",42.93,25061
"34243","ENSG00000289481",62.54,1179
"34244","ENSG00000302971",46.65,19808
"34245","ENSG00000141337",45.96,163549
"34246","ENSG00000302993",47.06,8867
"34247","ENSG00000280909",47.52,27808
"34248","ENSG00000206142",42.49,25751
"34249","ENSG00000280629",48.71,2362
"34250","ENSG00000299507",43.71,5766
"34251","ENSG00000281798",40.84,1326
"34252","ENSG00000229873",60.75,5370
"34253","ENSG00000280993",49.85,118118
"34254","ENSG00000299587",50.65,382
"34255","ENSG00000230613",55.12,5701
"34256","ENSG00000169129",48.26,109932
"34257","ENSG00000234948",40.64,507313
"34258","ENSG00000163743",34.99,35731
"34259","ENSG00000251456",32.97,557
"34260","ENSG00000242814",57.88,405
"34261","ENSG00000248626",51.79,1005
"34262","ENSG00000199398",45.1,101
"34263","ENSG00000113312",41.36,56430
"34264","ENSG00000172733",36.48,37913
"34265","ENSG00000283391",45.25,3343
"34266","ENSG00000254314",39.16,4072
"34267","ENSG00000253924",36.83,7487
"34268","ENSG00000240534",43.8,346
"34269","ENSG00000196711",40.93,31393
"34270","ENSG00000303017",35.06,6265
"34271","ENSG00000303026",56.2,741
"34272","ENSG00000290922",53.3,1847
"34273","ENSG00000180697",54.22,31966
"34274","ENSG00000303129",56.84,2944
"34275","ENSG00000106682",45.4,22891
"34276","ENSG00000253463",43.15,576
"34277","ENSG00000157992",53.33,4115
"34278","ENSG00000221461",48.15,215
"34279","ENSG00000196704",44.84,52231
"34280","ENSG00000253258",59.34,1150
"34281","ENSG00000253410",50,57
"34282","ENSG00000227311",43.12,479
"34283","ENSG00000303151",52.03,789
"34284","ENSG00000266324",60.53,75
"34285","ENSG00000303177",51.01,1922
"34286","ENSG00000189376",43.71,21410
"34287","ENSG00000201968",45.61,113
"34288","ENSG00000213172",45.45,417
"34289","ENSG00000303189",62.57,381
"34290","ENSG00000248557",40,1269
"34291","ENSG00000303227",54.82,2766
"34292","ENSG00000248850",61.63,1117
"34293","ENSG00000284677",41.17,13840
"34294","ENSG00000291085",61.84,3503
"34295","ENSG00000249558",53.65,1041
"34296","ENSG00000187801",41.8,13616
"34297","ENSG00000174004",50.52,22310
"34298","ENSG00000201441",50,105
"34299","ENSG00000180370",41.7,92790
"34300","ENSG00000277190",52.37,358
"34301","ENSG00000274345",49.49,1177
"34302","ENSG00000274148",55.6,6245
"34303","ENSG00000260920",37.89,2448
"34304","ENSG00000254522",51.34,597
"34305","ENSG00000065457",44.58,26432
"34306","ENSG00000255054",56.05,12274
"34307","ENSG00000207221",49.63,134
"34308","ENSG00000255503",39.86,24794
"34309","ENSG00000279900",40.27,451
"34310","ENSG00000274995",47.1,706
"34311","ENSG00000255010",50,381
"34312","ENSG00000127423",42.54,27545
"34313","ENSG00000276724",38.23,700
"34314","ENSG00000277464",53.26,290
"34315","ENSG00000253826",50.55,363
"34316","ENSG00000198826",37.89,24797
"34317","ENSG00000224777",45.63,937
"34318","ENSG00000270921",61.63,2811
"34319","ENSG00000222225",39.42,103
"34320","ENSG00000188076",57.08,1497
"34321","ENSG00000235267",47.95,706
"34322","ENSG00000200003",35.29,101
"34323","ENSG00000115226",57.44,3317
"34324","ENSG00000182749",52.5,14224
"34325","ENSG00000259305",40.57,48095
"34326","ENSG00000272359",36.09,132
"34327","ENSG00000206892",44.86,106
"34328","ENSG00000228285",58.33,695
"34329","ENSG00000174007",42.12,5973
"34330","ENSG00000283448",42.8,42731
"34331","ENSG00000283920",69.01,70
"34332","ENSG00000225644",44.12,101
"34333","ENSG00000207302",41.82,109
"34334","ENSG00000229786",43.43,250
"34335","ENSG00000237649",47.44,18073
"34336","ENSG00000142082",48.53,21901
"34337","ENSG00000223624",41.43,139
"34338","ENSG00000283938",70.97,92
"34339","ENSG00000199385",42.16,101
"34340","ENSG00000243498",57.35,210
"34341","ENSG00000263381",41.67,59
"34342","ENSG00000223908",44.44,305
"34343","ENSG00000126106",51.53,39243
"34344","ENSG00000145808",34.94,278402
"34345","ENSG00000165156",38.83,27090
"34346","ENSG00000087903",47.54,206408
"34347","ENSG00000155849",41.67,596317
"34348","ENSG00000299658",38.85,1376
"34349","ENSG00000235214",61.54,1520
"34350","ENSG00000242339",37.29,11395
"34351","ENSG00000287273",36.66,6442
"34352","ENSG00000175161",34,1115440
"34353","ENSG00000286628",51.1,21219
"34354","ENSG00000299687",50.3,5540
"34355","ENSG00000299708",40.9,9137
"34356","ENSG00000242912",53.36,297
"34357","ENSG00000279796",42.62,2953
"34358","ENSG00000229668",43.02,350
"34359","ENSG00000225251",43.74,774
"34360","ENSG00000299732",37.51,3955
"34361","ENSG00000123240",42.4,38859
"34362","ENSG00000299750",50.62,404
"34363","ENSG00000299762",38.9,927
"34364","ENSG00000229766",37.24,47150
"34365","ENSG00000293533",45.37,636
"34366","ENSG00000283649",37.54,39764
"34367","ENSG00000222607",39.25,106
"34368","ENSG00000253336",41.41,2148
"34369","ENSG00000147689",49.8,31119
"34370","ENSG00000198520",47.54,50899
"34371","ENSG00000299786",44.75,399
"34372","ENSG00000299797",51.08,2963
"34373","ENSG00000225708",51.79,3023
"34374","ENSG00000138002",45.51,45428
"34375","ENSG00000070729",50.27,88788
"34376","ENSG00000288106",43.33,53755
"34377","ENSG00000204684",40.83,102159
"34378","ENSG00000281094",48.71,2362
"34379","ENSG00000278114",50.62,20241
"34380","ENSG00000145632",41.73,6157
"34381","ENSG00000238120",47.9,34760
"34382","ENSG00000204194",51,497
"34383","ENSG00000112511",57.49,6054
"34384","ENSG00000277290",36.88,384
"34385","ENSG00000299846",57.46,6892
"34386","ENSG00000174885",63.52,6981
"34387","ENSG00000299867",40.56,958
"34388","ENSG00000226397",39.62,12979
"34389","ENSG00000299875",47.05,27180
"34390","ENSG00000299989",48.71,541
"34391","ENSG00000300020",40.77,9480
"34392","ENSG00000227880",49.05,3746
"34393","ENSG00000241054",46.14,1386
"34394","ENSG00000234862",37.47,6130
"34395","ENSG00000197182",56.93,71469
"34396","ENSG00000300061",40.9,59642
"34397","ENSG00000300065",39.37,4027
"34398","ENSG00000300079",43.16,21811
"34399","ENSG00000258546",37.94,1185
"34400","ENSG00000300082",45.27,19526
"34401","ENSG00000300092",48.48,393
"34402","ENSG00000258449",40.07,4112
"34403","ENSG00000237595",49.17,11847
"34404","ENSG00000276842",29.22,745
"34405","ENSG00000273822",56.06,44732
"34406","ENSG00000278468",56.37,46035
"34407","ENSG00000142102",64.81,6981
"34408","ENSG00000118307",38.18,86873
"34409","ENSG00000265520",37.5,79
"34410","ENSG00000212280",51.33,112
"34411","ENSG00000129422",40.93,157299
"34412","ENSG00000202332",44.9,97
"34413","ENSG00000284595",66.67,80
"34414","ENSG00000300097",41.43,5521
"34415","ENSG00000231742",49.05,22730
"34416","ENSG00000177303",61.14,15276
"34417","ENSG00000286803",40.81,66046
"34418","ENSG00000300171",55.67,2063
"34419","ENSG00000300178",47.7,5427
"34420","ENSG00000286006",37.19,6055
"34421","ENSG00000300239",57.93,793
"34422","ENSG00000300251",50.37,2463
"34423","ENSG00000287410",43.44,81670
"34424","ENSG00000229606",45.79,4996
"34425","ENSG00000300296",46.88,18848
"34426","ENSG00000300340",65.74,2092
"34427","ENSG00000264084",32.53,82
"34428","ENSG00000241648",35.73,28063
"34429","ENSG00000076770",36.96,120648
"34430","ENSG00000213742",40.93,65015
"34431","ENSG00000239519",35.04,35824
"34432","ENSG00000142945",49.08,27949
"34433","ENSG00000243915",42.54,2559
"34434","ENSG00000201410",34.72,71
"34435","ENSG00000184432",37.77,35790
"34436","ENSG00000206013",64.88,1326
"34437","ENSG00000303430",44.05,25756
