"","row","gene_id","percent_GC","length"
"10567",10567,"ENSG00000236348",43.71,1326
"12361",12361,"ENSG00000236349",46.84,1295
"40664",40664,"ENSG00000236352",43.54,31897
"18542",18542,"ENSG00000236354",36.51,153581
"65004",65004,"ENSG00000236355",47.76,1875
"70840",70840,"ENSG00000236356",39.87,20132
"19656",19656,"ENSG00000236357",45.33,866
"26025",26025,"ENSG00000236358",40.86,8822
"16187",16187,"ENSG00000236359",45.9,768
"80751",80751,"ENSG00000236360",41.83,501
"25441",25441,"ENSG00000236362",44.54,16940
"82720",82720,"ENSG00000236364",48.11,11270
"4915",4915,"ENSG00000236365",37.13,236
"68097",68097,"ENSG00000236366",39.5,111437
"24325",24325,"ENSG00000236371",49.56,3284
"81016",81016,"ENSG00000236372",45.72,5181
"56084",56084,"ENSG00000236373",37.18,226460
"25135",25135,"ENSG00000236375",52.89,657
"4153",4153,"ENSG00000236376",36.77,8879
"78777",78777,"ENSG00000236377",42.18,29885
"67775",67775,"ENSG00000236378",37.24,12127
"766",766,"ENSG00000236379",33.55,1242
"70088",70088,"ENSG00000236380",64.51,771
"3600",3600,"ENSG00000236382",67.78,570
"50870",50870,"ENSG00000236383",55.06,88456
"12067",12067,"ENSG00000236384",52.61,4314
"80058",80058,"ENSG00000236385",39.08,8491
"19369",19369,"ENSG00000236386",43.08,252
"1862",1862,"ENSG00000236387",43.57,9546
"25168",25168,"ENSG00000236388",47,433
"64450",64450,"ENSG00000236389",39.82,64660
"82143",82143,"ENSG00000236390",49.52,1039
"79059",79059,"ENSG00000236391",44.86,242
"45009",45009,"ENSG00000236393",46.55,136552
"49584",49584,"ENSG00000236394",64.01,713
"17916",17916,"ENSG00000236395",42.86,384
"21530",21530,"ENSG00000236396",60.08,1016
"84348",84348,"ENSG00000236397",58.13,2225
"33452",33452,"ENSG00000236398",43.85,1016
"7290",7290,"ENSG00000236400",52.33,815
"24654",24654,"ENSG00000236401",42.09,2337
"53804",53804,"ENSG00000236403",54.6,15118
"50741",50741,"ENSG00000236404",39.55,321385
"37633",37633,"ENSG00000236405",41.75,1168
"15216",15216,"ENSG00000236407",40.23,618
"49981",49981,"ENSG00000236408",45.46,27095
"73647",73647,"ENSG00000236409",54.14,1604
"80340",80340,"ENSG00000236411",41.14,524
"8386",8386,"ENSG00000236413",51.74,229
"3837",3837,"ENSG00000236414",35.7,4730
"59539",59539,"ENSG00000236417",42.82,3518
"2850",2850,"ENSG00000236420",48.22,675
"83902",83902,"ENSG00000236423",56.36,17360
"861",861,"ENSG00000236424",53.34,2802
"66667",66667,"ENSG00000236425",46.17,365
"55449",55449,"ENSG00000236426",49.68,5949
"86176",86176,"ENSG00000236427",40.7,279903
"482",482,"ENSG00000236429",36.11,143
"28368",28368,"ENSG00000236430",51.12,1613
"38064",38064,"ENSG00000236431",47.76,378
"84732",84732,"ENSG00000236432",40.52,104659
"1483",1483,"ENSG00000236433",39.49,275
"47806",47806,"ENSG00000236434",42.45,1158
"381",381,"ENSG00000236435",51.44,1809
"7637",7637,"ENSG00000236436",36.01,1890
"76837",76837,"ENSG00000236437",46.41,180440
"69268",69268,"ENSG00000236438",46.93,9610
"79378",79378,"ENSG00000236439",49.61,253
"17237",17237,"ENSG00000236440",53.31,528
"50232",50232,"ENSG00000236442",55.63,470
"18797",18797,"ENSG00000236444",43.08,7270
"83101",83101,"ENSG00000236445",54.76,15641
"28460",28460,"ENSG00000236446",49.23,3259
"7198",7198,"ENSG00000236447",44.76,486
"83428",83428,"ENSG00000236449",42.35,300430
"37768",37768,"ENSG00000236450",46.58,306
"7559",7559,"ENSG00000236452",40.05,65567
"25143",25143,"ENSG00000236456",39.32,584
"74216",74216,"ENSG00000236457",50,567
"40858",40858,"ENSG00000236459",46.83,945
"14859",14859,"ENSG00000236460",47.37,322
"54719",54719,"ENSG00000236461",41.24,18870
"18766",18766,"ENSG00000236463",40.97,3543
"35300",35300,"ENSG00000236464",42.31,95439
"65212",65212,"ENSG00000236466",37.37,114316
"15157",15157,"ENSG00000236467",41.49,92580
"25125",25125,"ENSG00000236468",45.17,1334
"81566",81566,"ENSG00000236469",45.9,64306
"8724",8724,"ENSG00000236471",39.71,767
"70550",70550,"ENSG00000236472",57.12,10590
"40431",40431,"ENSG00000236473",46.25,5872
"25358",25358,"ENSG00000236474",43.55,1294
"37623",37623,"ENSG00000236475",41.95,3978
"46036",46036,"ENSG00000236476",40.75,804
"411",411,"ENSG00000236477",43.63,705
"80142",80142,"ENSG00000236478",45.38,1136
"80775",80775,"ENSG00000236480",54.6,1845
"61290",61290,"ENSG00000236481",40.13,13437
"37691",37691,"ENSG00000236483",40.99,1431
"33486",33486,"ENSG00000236484",48.31,651
"84096",84096,"ENSG00000236485",35.92,55342
"18196",18196,"ENSG00000236487",46.69,725
"76414",76414,"ENSG00000236489",45.15,298
"22648",22648,"ENSG00000236491",38.75,14424
"5497",5497,"ENSG00000236493",40.04,998
"67639",67639,"ENSG00000236494",41.22,10052
"34708",34708,"ENSG00000236495",43.24,9002
"28894",28894,"ENSG00000236496",53.75,985
"83501",83501,"ENSG00000236497",42.29,24048
"70224",70224,"ENSG00000236498",40.03,17650
"34979",34979,"ENSG00000236499",59.68,29641
"86297",86297,"ENSG00000236500",48.89,224
"81588",81588,"ENSG00000236502",56.19,5655
"18223",18223,"ENSG00000236503",40.43,459
"77240",77240,"ENSG00000236504",42.85,34512
"54708",54708,"ENSG00000236505",48.41,125
"49950",49950,"ENSG00000236507",48.66,5572
"21503",21503,"ENSG00000236508",42.31,7118
"26232",26232,"ENSG00000236509",43.49,475
"4319",4319,"ENSG00000236510",48.87,969
"52629",52629,"ENSG00000236511",42.13,19161
"71172",71172,"ENSG00000236512",54.49,456
"2384",2384,"ENSG00000236513",39.26,6372
"7207",7207,"ENSG00000236514",49.23,1370
"84115",84115,"ENSG00000236516",64.24,1224
"12925",12925,"ENSG00000236519",51.06,2841
"10423",10423,"ENSG00000236520",37.63,33798
"8737",8737,"ENSG00000236521",55.35,3309
"69893",69893,"ENSG00000236523",39.15,732
"37880",37880,"ENSG00000236525",37.21,1383
"34053",34053,"ENSG00000236526",36.75,9278
"9832",9832,"ENSG00000236527",49.82,826
"86103",86103,"ENSG00000236528",51,8884
"6667",6667,"ENSG00000236529",57.34,2341
"30655",30655,"ENSG00000236530",42.61,1590
"7328",7328,"ENSG00000236531",42.26,27986
"11249",11249,"ENSG00000236532",36.7,112573
"15117",15117,"ENSG00000236533",48.12,398
"9347",9347,"ENSG00000236534",51.86,402
"42083",42083,"ENSG00000236535",39.39,6939
"63746",63746,"ENSG00000236536",46.02,4254
"12509",12509,"ENSG00000236538",37.05,5842
"78377",78377,"ENSG00000236539",43.29,9713
"4778",4778,"ENSG00000236540",54.75,12539
"27276",27276,"ENSG00000236541",55.09,952
"28718",28718,"ENSG00000236542",49.43,529
"31896",31896,"ENSG00000236543",61.5,15548
"64725",64725,"ENSG00000236544",52.71,38316
"1478",1478,"ENSG00000236545",52.88,1421
"85516",85516,"ENSG00000236546",46.54,16243
"67564",67564,"ENSG00000236548",37.48,319153
"28028",28028,"ENSG00000236549",40.22,454
"31708",31708,"ENSG00000236550",50.41,245
"59581",59581,"ENSG00000236552",57.35,611
"4263",4263,"ENSG00000236554",40.2,1305
"65516",65516,"ENSG00000236555",60.89,247
"6813",6813,"ENSG00000236556",34.98,688
"35673",35673,"ENSG00000236559",46.9,41754
"54057",54057,"ENSG00000236562",56.36,384
"77358",77358,"ENSG00000236564",48.77,1381
"5609",5609,"ENSG00000236565",43.46,832
"39234",39234,"ENSG00000236567",65.51,1936
"60009",60009,"ENSG00000236569",46.55,927
"43988",43988,"ENSG00000236570",45.15,1226
"11744",11744,"ENSG00000236571",45.55,190
"28790",28790,"ENSG00000236572",39.02,2713
"46982",46982,"ENSG00000236574",50,191
"22016",22016,"ENSG00000236576",36.31,1098
"4698",4698,"ENSG00000236577",41.27,394
"20355",20355,"ENSG00000236580",58.54,315
"16636",16636,"ENSG00000236581",40.71,101183
"20340",20340,"ENSG00000236582",47.36,850
"25995",25995,"ENSG00000236583",49.5,1411
"30739",30739,"ENSG00000236590",39.7,674
"63849",63849,"ENSG00000236591",40.98,5636
"43123",43123,"ENSG00000236592",49.36,311
"3051",3051,"ENSG00000236594",38.55,453
"21501",21501,"ENSG00000236595",63.41,991
"22952",22952,"ENSG00000236596",46.69,1601
"29922",29922,"ENSG00000236597",54.55,10
"519",519,"ENSG00000236599",38.3,328
"84854",84854,"ENSG00000236601",47.76,9914
"24879",24879,"ENSG00000236603",46.7,650
"60319",60319,"ENSG00000236604",57.14,706
"83861",83861,"ENSG00000236605",46.76,677
"5492",5492,"ENSG00000236606",38.24,407
"74855",74855,"ENSG00000236607",57.28,535
"2510",2510,"ENSG00000236608",47.44,1209
"36923",36923,"ENSG00000236609",57.56,8680
"8964",8964,"ENSG00000236610",40.89,948
"2250",2250,"ENSG00000236611",43.77,1877
"7274",7274,"ENSG00000236612",43.27,103
"707",707,"ENSG00000236615",65.93,225
"77974",77974,"ENSG00000236616",61.17,630
"75231",75231,"ENSG00000236617",54.38,878
"74794",74794,"ENSG00000236618",53.64,1291
"722",722,"ENSG00000236620",36.1,10886
"7203",7203,"ENSG00000236626",36.74,1602
"24869",24869,"ENSG00000236627",40.33,21591
"65540",65540,"ENSG00000236634",40.62,3761
"67899",67899,"ENSG00000236635",35.42,72181
"55068",55068,"ENSG00000236636",40.74,431
"49657",49657,"ENSG00000236637",41.44,969
"7790",7790,"ENSG00000236638",52.3,391
"14877",14877,"ENSG00000236641",44.66,1741
"54343",54343,"ENSG00000236643",58.14,3735
"11175",11175,"ENSG00000236646",48.52,269
"632",632,"ENSG00000236647",58.28,1576
"9214",9214,"ENSG00000236648",51,32353
"80120",80120,"ENSG00000236651",43.08,225589
"81520",81520,"ENSG00000236653",35.89,76214
"69907",69907,"ENSG00000236654",46.86,206
"17242",17242,"ENSG00000236655",37.23,461
"86175",86175,"ENSG00000236656",34.54,20433
"51402",51402,"ENSG00000236658",59.01,11723
"22483",22483,"ENSG00000236662",53.25,5107
"11798",11798,"ENSG00000236663",50.06,7672
"68107",68107,"ENSG00000236664",37.7,58878
"7641",7641,"ENSG00000236665",41.28,2114
"23432",23432,"ENSG00000236666",38.26,4042
"21982",21982,"ENSG00000236667",48.61,468
"49997",49997,"ENSG00000236668",53.38,3264
"7838",7838,"ENSG00000236670",54.69,1290
"57371",57371,"ENSG00000236671",36.61,148018
"75641",75641,"ENSG00000236674",41.41,1356
"85875",85875,"ENSG00000236675",55.92,3350
"65876",65876,"ENSG00000236676",39.6,39772
"13064",13064,"ENSG00000236677",47.96,4071
"14005",14005,"ENSG00000236678",38.14,12942
"86004",86004,"ENSG00000236679",50.39,384
"21824",21824,"ENSG00000236680",55.01,1237
"16942",16942,"ENSG00000236681",39.39,522
"81906",81906,"ENSG00000236682",47.81,19422
"9338",9338,"ENSG00000236683",61.3,1061
"18187",18187,"ENSG00000236686",41.05,1239
"59485",59485,"ENSG00000236687",46.82,5084
"19845",19845,"ENSG00000236689",36.86,954
"397",397,"ENSG00000236690",56.46,2167
"10512",10512,"ENSG00000236691",41.8,243
"26375",26375,"ENSG00000236692",41.27,1545
"21559",21559,"ENSG00000236695",44.58,930
"85940",85940,"ENSG00000236698",38.62,434
"6755",6755,"ENSG00000236699",36.36,155473
"71658",71658,"ENSG00000236700",40.53,161310
"48889",48889,"ENSG00000236701",51.28,1011
"27757",27757,"ENSG00000236703",40.64,912
"3144",3144,"ENSG00000236704",48.09,1569
"67027",67027,"ENSG00000236708",45.21,99654
"6002",6002,"ENSG00000236709",43.44,1005
"24627",24627,"ENSG00000236710",49.86,1050
"2223",2223,"ENSG00000236711",42.29,680
"3835",3835,"ENSG00000236712",42.09,372
"40802",40802,"ENSG00000236713",42.36,372
"57324",57324,"ENSG00000236717",44.88,7063
"873",873,"ENSG00000236718",34.3,11698
"86354",86354,"ENSG00000236719",42.73,57143
"85040",85040,"ENSG00000236720",41.68,11751
"12528",12528,"ENSG00000236722",45.23,366
"10301",10301,"ENSG00000236723",47.26,3992
"27462",27462,"ENSG00000236724",38.72,3225
"85988",85988,"ENSG00000236731",48.61,789
"63400",63400,"ENSG00000236732",44.53,812
"54112",54112,"ENSG00000236733",41.4,20872
"6145",6145,"ENSG00000236735",47.2,374
"44354",44354,"ENSG00000236736",41.89,1331
"13370",13370,"ENSG00000236737",36.75,116
"3098",3098,"ENSG00000236739",39.44,534
"85952",85952,"ENSG00000236741",51.88,450
"18316",18316,"ENSG00000236744",33.92,349478
"19455",19455,"ENSG00000236745",53.43,641
"6560",6560,"ENSG00000236747",43.7,24522
"12594",12594,"ENSG00000236748",40.48,582
"84189",84189,"ENSG00000236750",45.53,346
"46259",46259,"ENSG00000236751",41.59,70957
"66149",66149,"ENSG00000236753",41.94,18843
"36705",36705,"ENSG00000236754",52.73,9806
"55038",55038,"ENSG00000236756",41.22,29643
"1301",1301,"ENSG00000236758",40.29,11175
"33233",33233,"ENSG00000236761",41.21,2576
"8385",8385,"ENSG00000236762",50.16,633
"12116",12116,"ENSG00000236763",54.88,378
"11704",11704,"ENSG00000236764",44.8,249
"43620",43620,"ENSG00000236768",43.69,546
"56793",56793,"ENSG00000236769",44.03,11510
"39482",39482,"ENSG00000236770",56.45,3338
"32109",32109,"ENSG00000236772",59.95,3852
"40281",40281,"ENSG00000236773",45.02,230
"25157",25157,"ENSG00000236775",39.66,2223
"17474",17474,"ENSG00000236776",43.04,459
"31263",31263,"ENSG00000236777",48.72,1214
"16211",16211,"ENSG00000236778",40.16,102314
"55058",55058,"ENSG00000236779",56.96,847
"83851",83851,"ENSG00000236780",37.52,274794
"81420",81420,"ENSG00000236782",61.55,2316
"5883",5883,"ENSG00000236783",44.31,342
"37878",37878,"ENSG00000236785",48.96,865
"1049",1049,"ENSG00000236786",52.29,2573
"81917",81917,"ENSG00000236790",44.26,673052
"48712",48712,"ENSG00000236791",49.36,931
"23649",23649,"ENSG00000236792",38.6,442
"10893",10893,"ENSG00000236794",64.31,254
"24122",24122,"ENSG00000236795",37.62,16675
"3476",3476,"ENSG00000236796",41.52,33020
"45682",45682,"ENSG00000236797",44.25,451
"43278",43278,"ENSG00000236799",42.02,1936
"30223",30223,"ENSG00000236800",45.21,8225
"48884",48884,"ENSG00000236801",47.26,473
"2158",2158,"ENSG00000236803",41.7,1644
"82456",82456,"ENSG00000236804",40.77,752
"79830",79830,"ENSG00000236806",50.06,794
"59394",59394,"ENSG00000236807",55.52,316
"46283",46283,"ENSG00000236809",45.71,909
"85427",85427,"ENSG00000236810",46.32,71439
"1940",1940,"ENSG00000236811",51.5,997
"18753",18753,"ENSG00000236813",41.44,525
"18397",18397,"ENSG00000236814",40.43,1169
"42381",42381,"ENSG00000236816",36.13,67420
"83681",83681,"ENSG00000236817",38.84,75304
"45292",45292,"ENSG00000236818",42.12,849
"74439",74439,"ENSG00000236819",45.09,44508
"14040",14040,"ENSG00000236822",57.04,986
"24600",24600,"ENSG00000236823",45.55,11522
"84657",84657,"ENSG00000236824",53,199
"58187",58187,"ENSG00000236825",45.27,951
"57686",57686,"ENSG00000236827",43.37,79586
"22010",22010,"ENSG00000236828",32.51,1460
"57766",57766,"ENSG00000236829",52.44,470
"11042",11042,"ENSG00000236830",46.21,77725
"3991",3991,"ENSG00000236831",32.97,2574
"18454",18454,"ENSG00000236832",49.14,404
"79592",79592,"ENSG00000236833",55.13,5210
"17635",17635,"ENSG00000236834",59.4,2344
"18194",18194,"ENSG00000236836",42.73,8164
"14815",14815,"ENSG00000236837",37.15,6064
"74287",74287,"ENSG00000236838",48.83,937
"80956",80956,"ENSG00000236841",36.6,53046
"52900",52900,"ENSG00000236842",52.42,2763
"66665",66665,"ENSG00000236844",48.1,473
"84160",84160,"ENSG00000236846",43.56,5112
"84365",84365,"ENSG00000236847",39.64,2088
"69637",69637,"ENSG00000236848",44.83,318
"50883",50883,"ENSG00000236849",36.04,10712
"3713",3713,"ENSG00000236852",35.84,1076
"34010",34010,"ENSG00000236853",56.32,940
"80357",80357,"ENSG00000236854",41.14,19045
"21816",21816,"ENSG00000236857",37.61,552
"35140",35140,"ENSG00000236858",45.11,13103
"82347",82347,"ENSG00000236859",44.13,79247
"9380",9380,"ENSG00000236860",40.13,156
"64290",64290,"ENSG00000236861",36.87,97366
"5303",5303,"ENSG00000236862",42.66,360
"81143",81143,"ENSG00000236863",48.2,470
"73062",73062,"ENSG00000236864",42.84,13457
"83023",83023,"ENSG00000236866",45.81,9824
"35962",35962,"ENSG00000236867",49.68,464
"77397",77397,"ENSG00000236869",42.9,132528
"5165",5165,"ENSG00000236870",36.93,416
"45166",45166,"ENSG00000236871",55.51,7845
"28531",28531,"ENSG00000236872",48.31,324
"33615",33615,"ENSG00000236874",51.82,1975
"57742",57742,"ENSG00000236875",58.97,1649
"69004",69004,"ENSG00000236876",42.96,134
"49474",49474,"ENSG00000236877",38.8,316
"25027",25027,"ENSG00000236878",36.86,661
"33084",33084,"ENSG00000236880",46.87,334
"68848",68848,"ENSG00000236882",46.15,21897
"2548",2548,"ENSG00000236883",53.62,1935
"19544",19544,"ENSG00000236885",38.86,71398
"82306",82306,"ENSG00000236887",61.52,433
"16730",16730,"ENSG00000236888",41.94,359
"58107",58107,"ENSG00000236889",40.74,2186
"3529",3529,"ENSG00000236890",55.24,209
"52040",52040,"ENSG00000236892",44.54,24281
"68526",68526,"ENSG00000236893",54.32,1225
"43047",43047,"ENSG00000236894",40.85,44547
"50430",50430,"ENSG00000236896",38.06,1134
"16102",16102,"ENSG00000236897",33.63,1468
"7704",7704,"ENSG00000236900",38.28,255
"15320",15320,"ENSG00000236901",53.98,5983
"24892",24892,"ENSG00000236905",56.37,478
"7779",7779,"ENSG00000236907",50.73,411
"76893",76893,"ENSG00000236908",55.53,25259
"61982",61982,"ENSG00000236909",44.85,775
"78082",78082,"ENSG00000236911",38.84,54630
"9512",9512,"ENSG00000236913",43.78,449
"53200",53200,"ENSG00000236914",45.39,4284
"85225",85225,"ENSG00000236915",37.83,135460
"80262",80262,"ENSG00000236917",37.76,1196
"5521",5521,"ENSG00000236919",62.58,1207
"7311",7311,"ENSG00000236920",34.43,4663
"51452",51452,"ENSG00000236921",35.86,13009
"60629",60629,"ENSG00000236922",34.67,330623
"58972",58972,"ENSG00000236924",46.21,82916
"18631",18631,"ENSG00000236928",47.79,520
"2535",2535,"ENSG00000236929",42.77,331
"40159",40159,"ENSG00000236930",51.9,473
"57608",57608,"ENSG00000236932",40.97,5379
"76731",76731,"ENSG00000236935",50.38,15153
"85628",85628,"ENSG00000236936",53.62,4313
"35698",35698,"ENSG00000236937",39.04,355
"50013",50013,"ENSG00000236939",46.87,8661
"53550",53550,"ENSG00000236940",47.07,783
"17823",17823,"ENSG00000236941",44.12,1359
"82113",82113,"ENSG00000236942",50.97,670
"43039",43039,"ENSG00000236944",35.79,365
"63296",63296,"ENSG00000236946",46.55,1086
"85219",85219,"ENSG00000236950",38.41,2915
"1075",1075,"ENSG00000236951",44.92,75728
"4909",4909,"ENSG00000236953",57.91,897
"84109",84109,"ENSG00000236956",36.6,8173
"79654",79654,"ENSG00000236957",44.48,4797
"53634",53634,"ENSG00000236958",35.28,4891
"21067",21067,"ENSG00000236959",35.44,22016
"3055",3055,"ENSG00000236960",45.18,227
"65526",65526,"ENSG00000236961",47.23,37354
"85129",85129,"ENSG00000236963",48.61,78910
"16374",16374,"ENSG00000236965",44.43,933
"15021",15021,"ENSG00000236966",59.11,471
"51861",51861,"ENSG00000236968",44.28,8760
"13020",13020,"ENSG00000236969",52.47,5225
"1511",1511,"ENSG00000236972",44.28,410
"11903",11903,"ENSG00000236973",50.2,999
"82670",82670,"ENSG00000236975",45.33,236349
"44145",44145,"ENSG00000236976",45.37,863
"82612",82612,"ENSG00000236977",40.8,103606
"46430",46430,"ENSG00000236978",55.07,275
"35348",35348,"ENSG00000236980",49.86,14224
"28077",28077,"ENSG00000236981",53.85,935
"31678",31678,"ENSG00000236982",35.88,300
"2031",2031,"ENSG00000236985",42.01,6186
"55650",55650,"ENSG00000236986",40.48,34653
"16383",16383,"ENSG00000236987",41.91,345
"4912",4912,"ENSG00000236988",38.83,1557
"81888",81888,"ENSG00000236989",47.22,22384
"57900",57900,"ENSG00000236990",41.8,37759
"49331",49331,"ENSG00000236991",39.61,44694
"12656",12656,"ENSG00000236992",50.9,500
"18322",18322,"ENSG00000236993",50.1,1009
"40627",40627,"ENSG00000236994",53.17,678
"39005",39005,"ENSG00000236998",42.38,1363
"69910",69910,"ENSG00000236999",46.37,4120
"36960",36960,"ENSG00000237000",48.38,677
"1624",1624,"ENSG00000237001",40.76,35249
"53217",53217,"ENSG00000237002",39.09,93047
